plad_id,leader,country,startyear,endyear,adm1,adm0,foreign_leader,geo_precision,latitude,longitude
AUS_1986_1,Vranitzky,Austria,1986,1997,Wien,Austria,0,1,48.20848846435547,16.372079849243164
AUS_1997_1,Klima,Austria,1997,2000,Niederösterreich,Austria,0,1,48.08000183105469,16.280000686645508
AUS_2000_1,Schussel,Austria,2000,2007,Wien,Austria,0,1,48.20848846435547,16.372079849243164
AUS_2007_1,Gusenbauer,Austria,2007,2008,Niederösterreich,Austria,0,1,48.20000076293945,15.633330345153809
AUS_2008_1,Faymann,Austria,2008,2016,Wien,Austria,0,1,48.20848846435547,16.372079849243164
AUS_2016_1,Reinhold Mitterlehner,Austria,2016,2016,Oberösterreich,Austria,0,1,48.544281005859375,14.142149925231934
AUS_2016_2,Kern,Austria,2016,2017,Wien,Austria,0,1,48.18333053588867,16.433330535888672
AUS_2017_1,Kurz,Austria,2017,2019,Wien,Austria,0,1,48.16667175292969,16.333330154418945
AUS_2019_1,Hartwig Löger,Austria,2019,2019,Steiermark,Austria,0,1,47.54988098144531,14.312009811401367
AUS_2019_2,Bierlein,Austria,2019,2020,Wien,Austria,0,1,48.20848846435547,16.372079849243164
AUS_2020_1,Kurz,Austria,2020,2021,Wien,Austria,0,1,48.16667175292969,16.333330154418945
AUS_2021_1,Alexander Schallenberg,Austria,2021,2021,,Switzerland,1,4,46.87250900268555,7.595630168914795
AUS_2021_2,Nehammer,Austria,2021,2023,Wien,Austria,0,1,48.20848846435547,16.372079849243164
AZE_1991_1,Mutalibov,Azerbaijan,1991,1992,Absheron,Azerbaijan,0,1,40.380001068115234,49.89200973510742
AZE_1992_1,Mamedov,Azerbaijan,1992,1992,Ganja-Qazakh,Azerbaijan,0,1,40.53565979003906,45.64596176147461
AZE_1992_2,Mutalibov,Azerbaijan,1992,1992,Absheron,Azerbaijan,0,1,40.37767028808594,49.89200973510742
AZE_1992_3,Gambarov,Azerbaijan,1992,1992,Absheron,Azerbaijan,0,1,40.37767028808594,49.89200973510742
AZE_1992_4,Abulfaz Elchibey,Azerbaijan,1992,1993,Nakhchivan,Azerbaijan,0,1,39.20888900756836,45.4122200012207
AZE_1993_1,H. Aliyev,Azerbaijan,1993,2003,Nakhchivan,Azerbaijan,0,1,39.20888900756836,45.4122200012207
AZE_2003_1,Ilhma Aliyev,Azerbaijan,2003,2023,Absheron,Azerbaijan,0,1,40.37767028808594,49.89200973510742
BAH_1971_1,Isa Ibn Al-Khalifah,Bahrain,1971,1999,Northern,Bahrain,0,1,26.162220001220703,50.44916915893555
BAH_1999_1,Hamad Isa Ibn Al-Khalifah,Bahrain,1999,2023,Central,Bahrain,0,1,26.1299991607666,50.55500030517578
BAR_1987_1,Sandiford,Barbados,1987,1994,Saint Michael,Barbados,0,4,13.113200187683105,-59.59880065917969
BAR_1994_1,Arthur,Barbados,1994,2008,Saint Peter,Barbados,0,4,13.260000228881836,-59.62189865112305
BAR_2008_1,Thompson,Barbados,2008,2010,England,United Kingdom,1,1,51.50852966308594,-0.12574000656604767
BAR_2010_1,Stuart,Barbados,2010,2018,Saint Philip,Barbados,0,4,13.12559986114502,-59.45610046386719
BAR_2018_1,Mottley,Barbados,2018,2023,,Barbados,0,6,13.164529800415039,-59.55165100097656
BEL_1981_2,Martens,Belgium,1981,1992,Vlaanderen,Belgium,0,1,51.133628845214844,3.6740500926971436
BEL_1992_1,Dehaene,Belgium,1992,1999,Occitanie,France,1,1,43.610931396484375,3.876349925994873
BEL_1999_1,Verhofstadt,Belgium,1999,2008,Vlaanderen,Belgium,0,1,51.028690338134766,4.101059913635254
BEL_2008_1,Leterme,Belgium,2008,2008,Vlaanderen,Belgium,0,1,50.78068923950195,3.0385398864746094
BEL_2008_2,van Rompuy,Belgium,2008,2009,Bruxelles,Belgium,0,1,50.83272171020508,4.388350009918213
BEL_2009_1,Leterme,Belgium,2009,2011,Vlaanderen,Belgium,0,1,50.78068923950195,3.0385398864746094
BEL_2011_1,Di Rupo,Belgium,2011,2014,Wallonie,Belgium,0,1,50.455020904541016,4.245190143585205
BEL_2014_1,Charles Michel,Belgium,2014,2019,Wallonie,Belgium,0,1,50.46689987182617,4.867459774017334
BEL_2019_1,Sophie Wilmes,Belgium,2019,2020,Bruxelles,Belgium,0,1,50.83332824707031,4.36667013168335
BEL_2020_1,Alexander De Croo,Belgium,2020,2023,Vlaanderen,Belgium,0,1,50.928138732910156,4.429379940032959
BEN_1972_2,Kerekou,Benin,1972,1991,Atakora,Benin,0,1,10.489999771118164,1.5099999904632568
BEN_1991_1,"Soglo, N",Benin,1991,1996,Maritime,Togo,1,1,6.128739833831787,1.2215399742126465
BEN_1996_1,Kerekou,Benin,1996,2006,Atakora,Benin,0,1,10.489999771118164,1.5099999904632568
BEN_2006_1,Yayi Boni,Benin,2006,2016,Borgou,Benin,0,1,9.034899711608887,2.516900062561035
BEN_2016_1,Patrice Talon,Benin,2016,2023,Atlantique,Benin,0,1,6.363070011138916,2.085059881210327
BFO_1987_1,Campaore,Burkina Faso,1987,2014,Centre,Burkina Faso,0,1,12.365659713745117,-1.5338799953460693
BFO_2014_1,Traore,Burkina Faso,2014,2014,Boucle du Mouhoun,Burkina Faso,0,1,12.463379859924316,-3.460750102996826
BFO_2014_2,Zida,Burkina Faso,2014,2014,Nord,Burkina Faso,0,1,12.959099769592285,-2.2607500553131104
BFO_2014_3,Kafando,Burkina Faso,2014,2015,Centre,Burkina Faso,0,1,12.365659713745117,-1.5338799953460693
BFO_2015_1,Roch Marc Christian Kabore,Burkina Faso,2015,2022,Centre,Burkina Faso,0,1,12.365659713745117,-1.5338799953460693
BFO_2022_1,Paul-Henri Sandaogo Damiba,Burkina Faso,2022,2022,Centre,Burkina Faso,0,1,12.369999885559082,-1.5299999713897705
BFO_2022_2,Ibrahim Traore,Burkina Faso,2022,2023,Boucle du Mouhoun,Burkina Faso,0,1,11.84000015258789,-3.7699999809265137
BHM_1967_1,Pindling,Bahamas,1967,1992,New Providence,Bahamas,0,1,25.058229446411133,-77.34306335449219
BHM_1992_1,Ingraham,Bahamas,1992,2002,West Grand Bahama,Bahamas,0,1,26.549999237060547,-78.73332977294922
BHM_2002_1,Christie,Bahamas,2002,2005,New Providence,Bahamas,0,1,25.058229446411133,-77.34306335449219
BHM_2005_1,Cynthia A. Pratt,Bahamas,2005,2005,New Providence,Bahamas,0,4,25.044300079345703,-77.35040283203125
BHM_2005_2,Christie,Bahamas,2005,2007,New Providence,Bahamas,0,1,25.058229446411133,-77.34306335449219
BHM_2007_1,Ingraham,Bahamas,2007,2012,West Grand Bahama,Bahamas,0,1,26.549999237060547,-78.73332977294922
BHM_2012_1,Christie,Bahamas,2012,2017,New Providence,Bahamas,0,1,25.058229446411133,-77.34306335449219
BHM_2017_1,Minnis,Bahamas,2017,2021,New Providence,Bahamas,0,1,25.058229446411133,-77.34306335449219
BHM_2021_1,Philip Brave Davis,Bahamas,2021,2023,New Providence,Bahamas,0,1,25.058229446411133,-77.34306335449219
BHU_1972_1,"Wangchuck, Jigme Singye",Bhutan,1972,1998,Thimphu,Bhutan,0,1,27.466089248657227,89.64190673828125
BHU_1998_1,Lyonpo Jigme Thinley,Bhutan,1998,1999,Bumthang,Bhutan,0,4,27.64183807373047,90.67730712890625
BHU_1999_1,Lyonpo Sangay Ngedup,Bhutan,1999,2000,Punakha,Bhutan,0,1,27.59136962890625,89.87743377685547
BHU_2000_1,Lyonpo Yeshey Zimba,Bhutan,2000,2001,,Bhutan,,7,,
BHU_2001_1,Lyonpo Khandu Wangchuk,Bhutan,2001,2002,Paro,Bhutan,0,1,27.430500030517578,89.41333770751953
BHU_2002_1,Lyonpo Kinzang Dorji,Bhutan,2002,2003,Monggar,Bhutan,0,3,27.305299758911133,91.2343978881836
BHU_2003_1,Lyonpo Jigme Thinley,Bhutan,2003,2004,Bumthang,Bhutan,0,4,27.64183807373047,90.67730712890625
BHU_2004_1,Lyonpo Yeshey Zimba,Bhutan,2004,2005,,Bhutan,,7,,
BHU_2005_1,Lyonpo Sangay Ngedup,Bhutan,2005,2006,Punakha,Bhutan,0,1,27.59136962890625,89.87743377685547
BHU_2006_1,Lyonpo Khandu Wangchuk,Bhutan,2006,2007,Paro,Bhutan,0,1,27.430500030517578,89.41333770751953
BHU_2007_1,Lyonpo Kinzang Dorji,Bhutan,2007,2008,Monggar,Bhutan,0,3,27.305299758911133,91.2343978881836
BHU_2008_1,Lyonpo Jigme Thinley,Bhutan,2008,2013,Bumthang,Bhutan,0,4,27.64183807373047,90.67730712890625
BHU_2013_1,Tobgay,Bhutan,2013,2018,Haa,Bhutan,0,4,27.265167236328125,89.17060089111328
BHU_2018_1,Tshering Wangchuk,Bhutan,2018,2018,,Bhutan,0,7,,
BHU_2018_2,Lotay Tshering,Bhutan,2018,2023,Thimphu,Bhutan,0,1,27.466089248657227,89.64190673828125
BLR_1991_1,Shushkevich,Belarus,1991,1994,Minsk,Belarus,0,1,53.900001525878906,27.566669464111328
BLR_1994_1,Kuznyatsu,Belarus,1994,1994,,Belarus,,7,,
BLR_1994_2,Hryb,Belarus,1994,1994,Brest,Belarus,0,1,53.164798736572266,26.17060089111328
BLR_1994_3,Lukashenko,Belarus,1994,2023,Vitsyebsk,Belarus,0,1,54.32210159301758,30.28969955444336
BLZ_1989_1,Price,Belize,1989,1993,Belize,Belize,0,1,17.49951934814453,-88.19756317138672
BLZ_1993_1,Esquivel,Belize,1993,1998,Belize,Belize,0,1,17.49951934814453,-88.19756317138672
BLZ_1998_1,Musa,Belize,1998,2008,Cayo,Belize,0,1,17.15880012512207,-89.0696029663086
BLZ_2008_1,D.Barrow,Belize,2008,2020,Belize,Belize,0,1,17.49951934814453,-88.19756317138672
BLZ_2020_1,Juan Briceno,Belize,2020,2023,Orange Walk,Belize,0,1,18.081199645996094,-88.56330108642578
BNG_1982_1,Ershad,Bangladesh,1982,1990,West Bengal,India,1,1,26.1352596282959,89.46128845214844
BNG_1990_1,Ahmed,Bangladesh,1990,1991,Dhaka,Bangladesh,0,1,24.649999618530273,90.84166717529297
BNG_1991_1,Khaleda Zia,Bangladesh,1991,1996,,Bangladesh,0,7,25.616680145263672,88.75
BNG_1996_1,Mohammad Habibur Rahman,Bangladesh,1996,1996,West Bengal,India,1,1,24.183900833129883,88.27171325683594
BNG_1996_2,Hasina Wazed,Bangladesh,1996,2001,Dhaka,Bangladesh,0,3,22.907337188720703,89.89845275878906
BNG_2001_1,Latifur Rahman,Bangladesh,2001,2001,Khulna,Bangladesh,0,1,23.169710159301758,89.21370697021484
BNG_2001_2,Khaleda Zia,Bangladesh,2001,2006,,Bangladesh,0,7,25.616680145263672,88.75
BNG_2006_1,Iajuddin,Bangladesh,2006,2007,Dhaka,Bangladesh,0,3,23.498092651367188,90.41265869140625
BNG_2007_1,Fakhruddin,Bangladesh,2007,2009,Dhaka,Bangladesh,0,3,23.498092651367188,90.41265869140625
BNG_2009_1,Hasina Wazed,Bangladesh,2009,2023,Dhaka,Bangladesh,0,3,22.907337188720703,89.89845275878906
BOL_1989_1,Paz Zamora,Bolivia,1989,1993,Cochabamba,Bolivia,0,1,-17.38949966430664,-66.15679931640625
BOL_1993_1,Gonzalo Sanchez de Lozada,Bolivia,1993,1997,La Paz,Bolivia,0,4,-16.5,-68.1500015258789
BOL_1997_1,Banzer Suarez,Bolivia,1997,2001,Santa Cruz,Bolivia,0,1,-17.78628921508789,-63.18117141723633
BOL_2001_1,Jorge Quiroga Ramirez,Bolivia,2001,2002,Cochabamba,Bolivia,0,1,-17.38949966430664,-66.15679931640625
BOL_2002_1,Gonzalo Sanchez de Lozada,Bolivia,2002,2003,La Paz,Bolivia,0,4,-16.5,-68.1500015258789
BOL_2003_1,Carlos Mesa,Bolivia,2003,2005,La Paz,Bolivia,0,4,-16.5,-68.1500015258789
BOL_2005_1,Enrique Rodríguez,Bolivia,2005,2006,Cochabamba,Bolivia,0,1,-17.38949966430664,-66.15679931640625
BOL_2006_1,Juan Morales,Bolivia,2006,2019,Oruro,Bolivia,0,1,-18.5,-68.25
BOL_2019_1,Jeanine Anez,Bolivia,2019,2020,El Beni,Bolivia,0,1,-13.041000366210938,-64.66799926757812
BOL_2020_1,Luis Arce,Bolivia,2020,2023,La Paz,Bolivia,0,4,-16.5,-68.1500015258789
BOS_1990_1,Alija Izetbegovic,Bosnia,1990,1998,Repuplika Srpska,Bosnia and Herzegovina,0,4,44.73332977294922,17.399999618530273
BOS_1998_1,Radisic,Bosnia,1998,1999,Repuplika Srpska,Bosnia and Herzegovina,0,1,44.97991180419922,16.71401023864746
BOS_1999_1,Jelavic,Bosnia,1999,2000,Splitsko-Dalmatinska,Croatia,1,1,43.20582962036133,17.371110916137695
BOS_2000_1,Alija Izetbegovic,Bosnia,2000,2000,Repuplika Srpska,Bosnia and Herzegovina,0,4,44.73332977294922,17.399999618530273
BOS_2000_2,Radisic,Bosnia,2000,2001,Repuplika Srpska,Bosnia and Herzegovina,0,1,44.97991180419922,16.71401023864746
BOS_2001_1,Krizanovic,Bosnia,2001,2002,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,44.154239654541016,17.790090560913086
BOS_2002_1,Belkic,Bosnia,2002,2002,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,43.84864044189453,18.3564395904541
BOS_2002_2,Sarovic,Bosnia,2002,2003,Repuplika Srpska,Bosnia and Herzegovina,0,1,43.7989387512207,19.003629684448242
BOS_2003_1,Borislav Paravac,Bosnia,2003,2003,Repuplika Srpska,Bosnia and Herzegovina,0,3,44.75944137573242,18.065000534057617
BOS_2003_2,Dragan Covic,Bosnia,2003,2004,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,43.34333038330078,17.808059692382812
BOS_2004_1,Sulejman Tihic,Bosnia,2004,2004,Repuplika Srpska,Bosnia and Herzegovina,0,4,44.73332977294922,17.399999618530273
BOS_2004_2,Borislav Paravac,Bosnia,2004,2005,Repuplika Srpska,Bosnia and Herzegovina,0,3,44.75944137573242,18.065000534057617
BOS_2005_1,Miro Jovic,Bosnia,2005,2006,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,43.1138916015625,17.703609466552734
BOS_2006_1,Sulejman Tihic,Bosnia,2006,2006,Repuplika Srpska,Bosnia and Herzegovina,0,4,44.73332977294922,17.399999618530273
BOS_2006_2,Radmanovic,Bosnia,2006,2007,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,44.70307159423828,18.310100555419922
BOS_2007_1,Zeljko Komsic,Bosnia,2007,2008,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,43.84864044189453,18.3564395904541
BOS_2008_1,Silajdzic,Bosnia,2008,2008,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,44.00667190551758,18.275829315185547
BOS_2008_2,Radmanovic,Bosnia,2008,2009,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,44.70307159423828,18.310100555419922
BOS_2009_1,Zeljko Komsic,Bosnia,2009,2010,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,43.84864044189453,18.3564395904541
BOS_2010_1,Silajdzic,Bosnia,2010,2010,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,44.00667190551758,18.275829315185547
BOS_2010_2,Radmanovic,Bosnia,2010,2011,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,44.70307159423828,18.310100555419922
BOS_2011_1,Zeljko Komsic,Bosnia,2011,2014,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,43.84864044189453,18.3564395904541
BOS_2014_1,Bakir Izetbegovic,Bosnia,2014,2014,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,43.84864044189453,18.3564395904541
BOS_2014_2,Mladen Ivanic,Bosnia,2014,2015,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,44.74694061279297,16.581390380859375
BOS_2015_1,Dragan Covic,Bosnia,2015,2016,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,43.34333038330078,17.808059692382812
BOS_2016_1,Bakir Izetbegovic,Bosnia,2016,2016,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,43.84864044189453,18.3564395904541
BOS_2016_2,Mladen Ivanic,Bosnia,2016,2017,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,44.74694061279297,16.581390380859375
BOS_2017_1,Dragan Covic,Bosnia,2017,2018,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,43.34333038330078,17.808059692382812
BOS_2018_1,Bakir Izetbegovic,Bosnia,2018,2018,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,43.84864044189453,18.3564395904541
BOS_2018_2,Milorad Dodik,Bosnia,2018,2019,Repuplika Srpska,Bosnia and Herzegovina,0,1,44.778419494628906,17.193859100341797
BOS_2019_1,Zeljko Komsic,Bosnia,2019,2020,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,43.84864044189453,18.3564395904541
BOS_2020_1,Sefik Dzaferovic,Bosnia,2020,2020,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,44.445831298828125,18.14971923828125
BOS_2020_2,Milorad Dodik,Bosnia,2020,2021,Repuplika Srpska,Bosnia and Herzegovina,0,1,44.778419494628906,17.193859100341797
BOS_2021_1,Zeljko Komsic,Bosnia,2021,2022,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,43.84864044189453,18.3564395904541
BOS_2022_1,Sefik Dzaferovic,Bosnia,2022,2022,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,44.445831298828125,18.14971923828125
BOS_2022_2,Zeljka Cvijanovic,Bosnia,2022,2023,Repuplika Srpska,Bosnia and Herzegovina,0,1,44.60639190673828,17.85972023010254
BOS_2023_1,Zeljko Komsic,Bosnia,2023,2023,Federacija Bosna i Hercegovina,Bosnia and Herzegovina,0,1,43.84864044189453,18.3564395904541
BOT_1980_1,Masire,Botswana,1980,1998,Southern,Botswana,0,1,-24.96674919128418,25.33272933959961
BOT_1998_1,Mogae,Botswana,1998,2008,Central,Botswana,0,1,-22.000530242919922,26.554779052734375
BOT_2008_1,Ian Khama,Botswana,2008,2018,England,United Kingdom,1,1,51.388118743896484,-0.5078200101852417
BOT_2018_1,Mokgweetsi Masisi,Botswana,2018,2023,Southern,Botswana,0,1,-24.771799087524414,25.421560287475586
BRA_1985_1,Sarney,Brazil,1985,1990,Maranhão,Brazil,0,3,-2.521367073059082,-45.082237243652344
BRA_1990_1,Mello,Brazil,1990,1992,Rio de Janeiro,Brazil,0,1,-22.90641975402832,-43.18223190307617
BRA_1992_1,"Franco, Itamar",Brazil,1992,1994,Minas Gerais,Brazil,0,1,-21.764169692993164,-43.35028076171875
BRA_1995_1,Cardoso,Brazil,1995,2003,Rio de Janeiro,Brazil,0,1,-22.90641975402832,-43.18223190307617
BRA_2003_1,Lula da Silva,Brazil,2003,2011,Pernambuco,Brazil,0,3,-8.77760124206543,-36.62263107299805
BRA_2011_1,Rousseff,Brazil,2011,2016,Minas Gerais,Brazil,0,1,-19.92082977294922,-43.93777847290039
BRA_2016_1,Michel Temer,Brazil,2016,2018,São Paulo,Brazil,0,1,-23.101940155029297,-47.7147216796875
BRA_2018_1,Jair Bolsonaro,Brazil,2018,2022,São Paulo,Brazil,0,1,-21.376110076904297,-50.20582962036133
BRA_2022_1,Lula da Silva,Brazil,2022,2023,Pernambuco,Brazil,0,3,-8.77760124206543,-36.62263107299805
BRU_1967_1,Hassanal Bolkiah,Brunei,1967,2023,Brunei and Muara,Brunei,0,1,4.890349864959717,114.9400634765625
BUI_1987_1,Buyoya,Burundi,1987,1993,Bururi,Burundi,0,1,-3.8781700134277344,29.831989288330078
BUI_1993_1,Ndadaye,Burundi,1993,1993,Mwaro,Burundi,0,1,-3.4763200283050537,29.787960052490234
BUI_1993_2,Ngueze,Burundi,1993,1993,Bujumbura Mairie,Burundi,0,1,-3.381930112838745,29.361419677734375
BUI_1993_3,Kinigi,Burundi,1993,1994,Bujumbura Rural,Burundi,0,1,-3.4612200260162354,29.561880111694336
BUI_1994_1,Ntarymira,Burundi,1994,1994,Bujumbura Rural,Burundi,0,1,-3.2957398891448975,29.48402976989746
BUI_1994_2,Ntibantunganya,Burundi,1994,1996,Gitega,Burundi,0,1,-3.4381299018859863,29.954809188842773
BUI_1996_1,Buyoya,Burundi,1996,2003,Bururi,Burundi,0,1,-3.8781700134277344,29.831989288330078
BUI_2003_1,Ndayizeye,Burundi,2003,2005,Kayanza,Burundi,0,4,-3.0666699409484863,29.666669845581055
BUI_2005_1,Nkurunziza,Burundi,2005,2020,Bujumbura Mairie,Burundi,0,1,-3.381930112838745,29.361419677734375
BUI_2020_1,Evariste Ndayishiyme,Burundi,2020,2023,Gitega,Burundi,0,3,-3.3410000801086426,29.891000747680664
BUL_1989_1,Mladenov,Bulgaria,1989,1990,Vidin,Bulgaria,0,1,43.81578063964844,22.623470306396484
BUL_1990_1,Lukanov,Bulgaria,1990,1990,Moscow City,Russia,1,3,55.76166915893555,37.60667037963867
BUL_1990_2,Popov,Bulgaria,1990,1991,Vidin,Bulgaria,0,1,43.888328552246094,22.521390914916992
BUL_1991_1,Filip Dimitrov,Bulgaria,1991,1992,Grad Sofiya,Bulgaria,0,1,42.697509765625,23.32415008544922
BUL_1992_1,Berov,Bulgaria,1992,1994,Grad Sofiya,Bulgaria,0,1,42.697509765625,23.32415008544922
BUL_1994_1,Indzhova,Bulgaria,1994,1995,Sliven,Bulgaria,0,1,42.48332977294922,26.01667022705078
BUL_1995_1,Videnov,Bulgaria,1995,1997,Plovdiv,Bulgaria,0,1,42.150001525878906,24.75
BUL_1997_1,Sofiyanski,Bulgaria,1997,1997,Grad Sofiya,Bulgaria,0,1,42.697509765625,23.32415008544922
BUL_1997_2,Kostov,Bulgaria,1997,2001,Grad Sofiya,Bulgaria,0,1,42.697509765625,23.32415008544922
BUL_2001_1,Saksgoburggotski,Bulgaria,2001,2005,Grad Sofiya,Bulgaria,0,1,42.697509765625,23.32415008544922
BUL_2005_1,Stanishev,Bulgaria,2005,2009,Kherson,Ukraine,1,1,46.6369514465332,32.61457824707031
BUL_2009_1,Boyko Borisov,Bulgaria,2009,2013,Grad Sofiya,Bulgaria,0,1,42.706600189208984,23.148109436035156
BUL_2013_1,Raykov,Bulgaria,2013,2013,District of Columbia,United States,1,1,38.895111083984375,-77.03636932373047
BUL_2013_2,Oresharski,Bulgaria,2013,2014,Kyustendil,Bulgaria,0,1,42.26667022705078,23.116670608520508
BUL_2014_1,Bliznashki,Bulgaria,2014,2014,Grad Sofiya,Bulgaria,0,1,42.56999969482422,23.360000610351562
BUL_2014_2,Boyko Borisov,Bulgaria,2014,2017,Grad Sofiya,Bulgaria,0,1,42.706600189208984,23.148109436035156
BUL_2017_1,Ognyan Gerdzhikow,Bulgaria,2017,2017,Grad Sofiya,Bulgaria,0,1,42.697509765625,23.32415008544922
BUL_2017_2,Boyko Borisov,Bulgaria,2017,2021,Grad Sofiya,Bulgaria,0,1,42.706600189208984,23.148109436035156
BUL_2021_1,Stefan Yanev,Bulgaria,2021,2021,Plovdiv,Bulgaria,0,1,42.119998931884766,25.061330795288086
BUL_2021_2,Kiril Petkov,Bulgaria,2021,2022,Plovdiv,Bulgaria,0,4,42.26667022705078,24.833330154418945
BUL_2022_1,Galab Donev,Bulgaria,2022,2023,Grad Sofiya,Bulgaria,0,4,42.697509765625,23.32415008544922
BUL_2023_1,Nikolai Denkov,Bulgaria,2023,2023,Stara Zagora,Bulgaria,0,1,42.43278121948242,25.641939163208008
CAM_1985_1,Hun Sen,Cambodia,1985,1993,Kâmpóng Cham,Cambodia,0,3,12.355819702148438,105.56123352050781
CAM_1993_1,Ranariddh,Cambodia,1993,1997,Phnom Penh,Cambodia,0,1,11.562450408935547,104.91600799560547
CAM_1997_1,Hun Sen,Cambodia,1997,2023,Kâmpóng Cham,Cambodia,0,3,12.355819702148438,105.56123352050781
CAM_2023_1,Hun Manet,Cambodia,2023,2023,Tbong Khmum,Cambodia,0,3,11.828829765319824,106.18025970458984
CAN_1984_2,Mulroney,Canada,1984,1993,Québec,Canada,0,1,49.21678924560547,-68.14894104003906
CAN_1993_1,Kim Campbell,Canada,1993,1993,British Columbia,Canada,0,1,49.241329193115234,-124.80280303955078
CAN_1993_2,Chretien,Canada,1993,2003,Québec,Canada,0,1,46.566749572753906,-72.74913024902344
CAN_2003_1,Paul Martin,Canada,2003,2006,Ontario,Canada,0,1,42.300079345703125,-83.01654052734375
CAN_2006_1,Harper,Canada,2006,2015,Ontario,Canada,0,1,43.70790100097656,-79.3679428100586
CAN_2015_1,Justin Trudeau,Canada,2015,2023,Ontario,Canada,0,1,45.411170959472656,-75.6981201171875
CAO_1982_1,Biya,Cameroon,1982,2023,Sud,Cameroon,0,1,3.1145999431610107,12.268099784851074
CAP_1975_1,Pires,Cap Verde,1975,1991,São Filipe,Cape Verde,0,2,14.933329582214355,-24.433330535888672
CAP_1991_1,Veiga,Cap Verde,1991,2000,São Vicente,Cape Verde,0,1,16.890140533447266,-24.980419158935547
CAP_2000_1,do Rosario,Cap Verde,2000,2001,São Vicente,Cape Verde,0,1,16.890140533447266,-24.980419158935547
CAP_2001_1,Neves,Cap Verde,2001,2016,Santa Catarina,Cape Verde,0,2,15.105469703674316,-23.708200454711914
CAP_2016_1,Correia e Silva,Cap Verde,2016,2023,Praia,Cape Verde,0,1,14.949999809265137,-23.51667022705078
CDI_1960_1,Houphouet-Boigny,Ivory Coast,1960,1993,Yamoussoukro,Côte d'Ivoire,0,1,6.814479827880859,-5.253119945526123
CDI_1993_1,Konan Bedie,Ivory Coast,1993,1999,Lacs,Côte d'Ivoire,0,1,7.680580139160156,-4.345160007476807
CDI_1999_1,Guei,Ivory Coast,1999,2000,Montagnes,Côte d'Ivoire,0,1,7.721189975738525,-7.686930179595947
CDI_2000_1,Laurent Gbagbo,Ivory Coast,2000,2011,Gôh-Djiboua,Côte d'Ivoire,0,1,6.131929874420166,-5.9506001472473145
CDI_2011_1,Ouattara,Ivory Coast,2011,2023,Lacs,Côte d'Ivoire,0,1,6.646780014038086,-4.705190181732178
CEN_1981_1,Kolingba,Central African Republic,1981,1993,Bangui,Central African Republic,0,1,4.38332986831665,18.566669464111328
CEN_1993_1,Patasse,Central African Republic,1993,2003,Ouham-Pendé,Central African Republic,0,1,7.156410217285156,16.428049087524414
CEN_2003_1,Francois Bozize,Central African Republic,2003,2013,Ngounié,Gabon,1,1,-1.8684600591659546,11.055939674377441
CEN_2013_1,Djotodia,Central African Republic,2013,2014,Vakaga,Central African Republic,0,1,9.611570358276367,21.686660766601562
CEN_2014_1,Nguendet,Central African Republic,2014,2014,Ouham,Central African Republic,0,1,6.406799793243408,17.351890563964844
CEN_2014_2,Catherine Samba-Panza,Central African Republic,2014,2016,Ville de N'Djamena,Chad,1,1,12.106719970703125,15.044400215148926
CEN_2016_1,Touadéra,Central African Republic,2016,2023,Bangui,Central African Republic,0,1,4.38332986831665,18.566669464111328
CHA_1982_1,Habre,Chad,1982,1990,Borkou,Chad,0,1,17.92569923400879,19.104280471801758
CHA_1990_1,Deby,Chad,1990,2021,Ennedi Est,Chad,0,1,16.032249450683594,22.885860443115234
CHA_2021_1,Mahamat Déby,Chad,2021,2023,Ville de N'Djamena,Chad,0,1,12.109999656677246,15.039999961853027
CHL_1973_1,Pinochet,Chile,1973,1990,Valparaíso,Chile,0,1,-33.0359992980957,-71.62963104248047
CHL_1990_1,Aylwin,Chile,1990,1994,Valparaíso,Chile,0,1,-33.02457046508789,-71.55182647705078
CHL_1994_1,Frei Ruiz-Tagle,Chile,1994,2000,Región Metropolitana de Santiago,Chile,0,1,-33.447486877441406,-70.67367553710938
